ENSEMBL,gene_symbol,gene_name,baseMean,log2FoldChange,foldChange,lfcSE,stat,pvalue,padj
ENSG00000000003.15,TSPAN6,tetraspanin 6,2889.2913185591588,0.030970904105357334,1.0216994771398256,0.0930329642201635,0.3329024756436263,0.7392079006380851,0.9237981075950805
ENSG00000000005.6,TNMD,tenomodulin,4.768157387451489,-1.2881357118987609,0.40947982803864924,0.8349603764162441,-1.5427507080367129,0.12289127336936392,NA
ENSG00000000419.13,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic",465.83601869084134,0.049096020085138706,1.0346164392122303,0.10312536495528969,0.4760809341758396,0.6340167194095723,0.8763948463108703
ENSG00000000457.14,SCYL3,SCY1 like pseudokinase 3,462.9791841760964,0.1479651437208991,1.1080055775377837,0.1049170654144287,1.4103057794880929,0.15844941271715457,0.5226632282029683
ENSG00000000460.17,C1orf112,chromosome 1 open reading frame 112,81.73549575589674,0.3260613066188073,1.2535862898439534,0.29733396546078,1.096616412839039,0.27280910966475214,0.6503149746659077
ENSG00000000938.13,FGR,"FGR proto-oncogene, Src family tyrosine kinase",79.7905879801332,0.24538644647931285,1.1854102574921344,0.24450896995243968,1.0035887293911707,0.3155768892902535,0.6859247886204751
ENSG00000000971.16,CFH,complement factor H,72343.60750811771,0.08540390062377676,1.0609847358151026,0.09169289590833803,0.9314124041752575,0.35164027687946997,0.7135305723339455
ENSG00000001036.14,FUCA2,alpha-L-fucosidase 2,1255.333994030809,-0.045081827065493636,0.9692348421206727,0.11417727309617062,-0.3948406354697363,0.692960503591325,0.9061583297828852
ENSG00000001084.13,GCLC,glutamate-cysteine ligase catalytic subunit,3979.9750491124278,0.0069276056494548795,1.0048133976827154,0.12780991839828876,0.05420241039405618,0.9567739002928952,0.9865641769945421
ENSG00000001167.14,NFYA,nuclear transcription factor Y subunit alpha,332.32100007197437,0.1939251903938523,1.1438716572677157,0.10670337221699862,1.8174232581841365,0.06915232913129644,0.36116258681820046
ENSG00000001460.18,STPG1,sperm tail PG-rich repeat containing 1,30.42039398893036,0.003773042911704015,1.002618696868788,0.3310839450146774,0.01139603103236175,0.990907479592156,0.9970076378506043
ENSG00000001461.17,NIPAL3,NIPA like domain containing 3,294.6047048585004,0.22076327465413853,1.165349965406929,0.14389840460728204,1.534160682716608,0.12499012755519752,0.476506528561672
ENSG00000001497.18,LAS1L,LAS1 like ribosome biogenesis factor,518.2246995053324,0.1931803014755201,1.1432812085803048,0.10273417668288809,1.8803898343568188,0.060054967981432464,0.33724181511084933
ENSG00000001561.7,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4,321.9978392684459,0.41604236135426365,1.3342623465852546,0.14373560588904818,2.8944975657278227,0.003797658542362199,0.07466795815987967
ENSG00000001617.12,SEMA3F,semaphorin 3F,101.13303179778629,0.14993322989268168,1.109518120703734,0.22318880388234855,0.6717775591096284,0.5017253170805847,0.811596609371699
ENSG00000001626.16,CFTR,CF transmembrane conductance regulator,87.32273903854814,1.352534634827765,2.5536036783796603,0.4681872614930634,2.8888753412779558,0.003866223099730742,0.07540188783025976
ENSG00000001629.10,ANKIB1,ankyrin repeat and IBR domain containing 1,813.8442946111128,-0.25242427230832815,0.8394845783664125,0.1711508522217939,-1.4748642442119555,0.1402490449409032,0.49688416793138884
ENSG00000001630.17,CYP51A1,cytochrome P450 family 51 subfamily A member 1,7240.709734431237,0.2106577083704541,1.1572156251989019,0.17753747900351946,1.1865534508703826,0.23540380621218943,0.6123431107899638
ENSG00000001631.16,KRIT1,KRIT1 ankyrin repeat containing,437.6383190107778,0.0010261343872738364,1.000711515164324,0.17593350643275685,0.005832512567275142,0.9953463546566726,0.9981926340814954
ENSG00000002016.18,RAD52,"RAD52 homolog, DNA repair protein",109.64975206680882,-0.1608340500935246,0.8945077890474104,0.2581374216306554,-0.6230559253189061,0.5332477716301971,0.8281389873151509
ENSG00000002330.14,BAD,BCL2 associated agonist of cell death,797.4780921322653,-0.18110963240299757,0.8820243363941528,0.10267754452563135,-1.7638679736618288,0.07775420998936819,0.3832024929701595
ENSG00000002549.13,LAP3,leucine aminopeptidase 3,4277.300261678062,-0.05663817833463653,0.9615020386981082,0.0983650693569915,-0.575795642750806,0.5647533190397325,0.8442583639430518
ENSG00000002586.20,CD99,CD99 molecule (Xg blood group),2382.53620972872,-0.17180380704225084,0.8877320522717006,0.08745880893699402,-1.9643968301239911,0.04948409016786008,0.3069514754107089
ENSG00000002587.10,HS3ST1,heparan sulfate-glucosamine 3-sulfotransferase 1,13.402249938826381,0.7398683127518295,1.6700233944271814,0.6914952370119306,1.0699543151575812,0.2846398728698403,0.6606889332070672
ENSG00000002726.21,AOC1,amine oxidase copper containing 1,221.78107403715785,0.1461311444127199,1.1065979409068134,1.0776843056476606,0.13559735782261284,0.8921395943132111,0.9704542462170809
ENSG00000002745.13,WNT16,Wnt family member 16,3.2228951757742013,-3.7755898685513642,0.07301871708036144,3.324680993290128,-1.1356247038952791,0.2561136653367654,NA
ENSG00000002746.15,HECW1,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",8.873073127062717,-0.35275438866614767,0.7830876015038567,1.390972633525482,-0.25360268071707204,0.7998025254149354,0.9444546920700744
ENSG00000002822.16,MAD1L1,mitotic arrest deficient 1 like 1,455.53564012533815,-0.5754139016507237,0.6710936905043277,0.19298606844730834,-2.981634406464065,0.002867141608254404,0.06393952519485883
ENSG00000002834.18,LASP1,LIM and SH3 protein 1,2649.78124501945,0.25883434503989655,1.1965115679736966,0.1338776906212989,1.933364280775232,0.053191338228718174,0.3175044190755545
ENSG00000002919.15,SNX11,sorting nexin 11,337.9680056114788,-0.01084844521814578,0.9925086320128791,0.1490993161911574,-0.07275985896700689,0.9419972141564712,0.9838087278706151
ENSG00000002933.9,TMEM176A,transmembrane protein 176A,12098.433319476802,-0.11665097442592605,0.9223262257036436,0.18346773704990135,-0.6358119214943942,0.5248990162542466,0.8214202574585607
ENSG00000003056.8,M6PR,"mannose-6-phosphate receptor, cation dependent",1892.5173957591671,0.11598411678564521,1.0837140357321104,0.08358877609370158,1.3875561074806146,0.1652722548465073,0.5322186760570793
ENSG00000003096.14,KLHL13,kelch like family member 13,182.10122522770237,-0.42585852961850174,0.7443956192870569,0.23362730011265267,-1.8228115011094899,0.06833194520765734,0.36021903255795334
ENSG00000003137.9,CYP26B1,cytochrome P450 family 26 subfamily B member 1,36.33916405965622,0.724398404361043,1.6522115298166704,0.4480969027395178,1.6166110498249557,0.10596226520777988,0.4419813350933955
ENSG00000003147.19,ICA1,islet cell autoantigen 1,208.23687328285064,0.3459139944603267,1.2709559196489164,0.4710882729226833,0.7342869995770397,0.46277383954097456,0.7898879620361051
ENSG00000003249.15,DBNDD1,dysbindin domain containing 1,46.76958218197516,0.28106892809603806,1.2150948444878693,0.3625168922711602,0.7753264305427191,0.43814679528659134,0.7741476285130959
ENSG00000003393.16,ALS2,alsin Rho guanine nucleotide exchange factor ALS2,1594.325032639778,0.10455052716033027,1.075159371476129,0.08399175071794611,1.2447713765536674,0.21321580047991656,0.5901911124156601
ENSG00000003400.15,CASP10,caspase 10,365.66233763494466,0.23480929266967848,1.176751174260757,0.13521274815160614,1.7365913782508182,0.08245932243217578,0.3947203809023954
ENSG00000003402.20,CFLAR,CASP8 and FADD like apoptosis regulator,2569.6879413246484,0.056582283679498066,1.039999102739145,0.10948271709230861,0.5168147556275171,0.6052854785600312,0.8625753146585136
ENSG00000003436.16,TFPI,tissue factor pathway inhibitor,6933.1748094100185,-0.29953418606367094,0.8125146968172697,0.11865838072204006,-2.524340752342951,0.011591550977218298,0.1397315357269357
ENSG00000003509.16,NDUFAF7,"NADH:ubiquinone oxidoreductase complex assembly factor 7",261.6708183872859,-0.14922549536505814,0.9017344249448741,0.12230166508431738,-1.2201427941490322,0.22241074830272697,0.5992637639155807
ENSG00000003756.17,RBM5,RNA binding motif protein 5,1031.9782088860795,0.09251420624424098,1.0662266935184068,0.10027293171383792,0.9226239291403283,0.35620322102942875,0.7179886564166654
ENSG00000003987.14,MTMR7,myotubularin related protein 7,17.02567685661759,-0.9372160359000861,0.5222396729664877,0.5051827454924904,-1.855201992273938,0.06356738730007634,0.3470967495409488
ENSG00000003989.18,SLC7A2,solute carrier family 7 member 2,25349.154203825296,-0.5646124427259464,0.6761370256702458,0.1804570152256317,-3.1287918733444178,0.0017552658751924524,0.049590272093645624
ENSG00000004059.11,ARF5,ADP ribosylation factor 5,1221.2395284794468,0.0018142289772604425,1.0012583187199786,0.08206933993945317,0.022106050549436533,0.9823633600160784,0.9949155573701447
ENSG00000004139.14,SARM1,sterile alpha and TIR motif containing 1,145.00639944293715,0.46429493011290784,1.379642933372339,0.19706514969615477,2.356047889892159,0.01847053629633967,0.1814645059908667
ENSG00000004142.12,POLDIP2,DNA polymerase delta interacting protein 2,4149.425447005632,0.00925593336684557,1.0064363489588242,0.0619239334166411,0.14947263289250584,0.881180702544732,0.9673653381656776
ENSG00000004399.13,PLXND1,plexin D1,1094.6450291391518,-0.09125222068008752,0.9387076224204032,0.15448456791066809,-0.5906882604148191,0.55472931526606994,0.8401398312545908
ENSG00000004455.17,AK2,adenylate kinase 2,3376.6369481463353,0.06321638288827092,1.0447924545069032,0.06969965949411668,0.9069826645796883,0.36441596453931047,0.7243053540995857
ENSG00000004468.13,CD38,CD38 molecule,172.78757826775256,-0.20174164901553474,0.8695002521299666,0.22493389883874862,-0.8968930430542174,0.36977599272698547,0.7265757395553507
ENSG00000004478.8,FKBP4,FKBP prolyl isomerase 4,2264.1996062412277,-0.2986018774151237,0.8130399355360339,0.10453015384575756,-2.856609948701828,0.004281916743588244,0.08030672494588924
ENSG00000004487.17,KDM1A,lysine demethylase 1A,837.6732482302052,0.007879783547494365,1.0054767928439692,0.077009272873081,0.10232252887884084,0.9185006736984436,0.9781906425663478
ENSG00000004534.15,RBM6,RNA binding motif protein 6,554.238539895745,-0.13816797078693732,0.9086723149554168,0.10694055861895295,-1.2920071913898716,0.1963546541585173,0.5685712620134394
ENSG00000004660.15,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1,26.181042220437945,-0.4294858198858542,0.7425263764154716,0.33227334602632547,-1.292567775965475,0.19616059068082187,0.5685712620134394
ENSG00000004700.16,RECQL,RecQ like helicase,409.7252103107216,0.08864532757811927,1.0633712213745514,0.1058929930943671,0.8371217489255641,0.4025241364781077,0.7507476812165613
ENSG00000004766.17,VPS50,VPS50 subunit of EARP/GARPII complex,385.8678403447786,0.015343009499467443,1.0106917160106776,0.1963251486961213,0.07815101428098685,0.9377079277182482,0.9825332654736216
ENSG00000004776.13,HSPB6,heat shock protein family B (small) member 6,16.845371311919973,0.04265353276161679,1.030006564966006,0.6644602233038301,0.06419275566193387,0.9488167456438409,0.984925890427084
ENSG00000004777.18,ARHGAP33,Rho GTPase activating protein 33,9.245839070015226,-0.8091341586702897,0.5707242784724506,0.7644344658446226,-1.0584741986695727,0.28983930763564386,0.6656526467827673
ENSG00000004779.10,NDUFAB1,"NADH:ubiquinone oxidoreductase subunit AB1",1254.703651044327,-0.02918932626249094,0.9799708043888031,0.07596306719836912,-0.38425681504231857,0.7007881121563695,0.9085553259450112
ENSG00000004799.8,PDK4,pyruvate dehydrogenase kinase 4,9256.239677982832,0.11090043096152981,1.0799020267444965,0.20822800910744166,0.5325913235058946,0.5943165095690173,0.8574487432312506
ENSG00000004809.14,SLC22A16,solute carrier family 22 member 16,0.799980880916798,1.4551265966688969,2.7418061932374,2.130480486942205,0.6830039540786327,0.49460434398797365,NA
ENSG00000004838.14,ZMYND10,zinc finger MYND-type containing 10,2.042772218074705,-0.29251361305505214,0.8164782653916858,1.0496267809547382,-0.2786834505013129,0.7804877641362832,NA
